* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = A3067CEI
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\379.eds
* Experiment Name = _A3067CEI
* Experiment Run End Time = 2013-04-18 20:46:17 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
208	hsa-mir-664a-3p	21.998	3	19	N
209	hsa-mir-185-5p	19.903	3	17	N
210	hsa-mir-519b-5p	21.605	3	18	N
211	hsa-mir-4258	17.675	3	14	N
212	hsa-mir-141-3p	25.232	3	22	N
213	hsa-mir-370	19.805	3	17	N
214	hsa-let-7f-2-3p	24.895	3	22	N
215	hsa-mir-23b-3p	19.515	3	16	N
216	hsa-mir-378h	22.701	3	19	N
217	hsa-mir-122-5p	18.519	3	15	N
218	hsa-mir-424-3p	21.521	3	18	N
219	hsa-mir-542-5p	23.297	3	20	Y
220	hsa-mir-433	20.392	3	17	N
221	hsa-mir-140-3p	20.241	3	17	N
222	hsa-mir-1976	18.204	3	15	N
223	hsa-mir-24-3p	17.434	3	14	N
224	hsa-let-7d-5p	21.173	3	18	N
225	hsa-mir-215	25.013	3	22	N
226	hsa-mir-548d-5p	19.208	3	16	N
227	hsa-mir-130b-3p	19.701	3	16	N
228	hsa-mir-1183	15.717	3	13	N
229	hsa-let-7a-5p	22.775	3	19	N
230	hsa-mir-4505	15.615	3	13	N
231	hsa-mir-208a	17.907	3	15	N
232	hsa-mir-211-5p	24.254	3	21	N
233	hsa-mir-1247-5p	20.445	3	17	N
234	hsa-mir-378g	18.131	3	15	N
235	hsa-mir-485-3p	19.827	3	17	N
236	hsa-mir-9-5p	29.115	3	26	N
237	hsa-mir-148a-3p	18.702	3	16	N
238	hsa-mir-5095	20.584	3	17	N
239	hsa-mir-409-3p	23.446	3	20	N
