* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009S82
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\219.eds
* Experiment Name = _C3009S82
* Experiment Run End Time = 2013-05-20 18:54:37 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
294	hsa-mir-146b-5p	25.019	3	22	N
295	hsa-mir-744-5p	24.871	3	22	N
296	hsa-mir-2355-5p	28.391	3	25	Y
297	hsa-mir-16-5p	14.400	3	11	N
298	hsa-mir-490-3p	20.632	3	18	N
299	hsa-mir-34c-3p	21.604	3	18	N
300	hsa-mir-136-5p	29.435	3	26	N
301	hsa-mir-106b-5p	17.979	3	15	N
302	hsa-mir-196b-3p	24.725	3	21	N
303	hsa-mir-378a-5p	24.306	3	21	N
304	hsa-mir-145-3p	24.929	3	21	N
305	hsa-mir-320e	23.120	3	20	Y
306	hsa-mir-874	24.854	3	22	N
307	hsa-mir-4274	19.648	3	17	N
308	hsa-mir-200a-3p	29.805	3	26	N
309	hsa-mir-340-3p	27.719	3	24	N
310	hsa-mir-1260b	18.777	3	15	N
311	hsa-mir-126-3p	18.210	3	15	N
312	hsa-mir-326	20.696	3	17	N
313	hsa-mir-223-3p	17.787	3	15	N
314	hsa-mir-219-1-3p	24.812	3	22	N
315	hsa-mir-25-3p	18.203	3	15	N
316	hsa-mir-210	23.892	3	21	N
317	hsa-mir-19a-3p	19.806	3	17	N
318	hsa-mir-17-3p	25.178	3	22	N
319	hsa-mir-151a-5p	22.223	3	19	N
320	hsa-mir-320a	17.543	3	14	N
321	hsa-mir-625-3p	25.241	3	22	Y
322	hsa-mir-15b-3p	22.775	3	20	N
323	hsa-mir-30a-5p	21.041	3	18	N
324	hsa-mir-206	28.167	3	25	Y
325	hsa-mir-4538	20.683	3	17	Y
326	hsa-mir-1237-3p	22.395	3	19	N
327	hsa-mir-19b-3p	19.872	3	16	N
328	hsa-mir-142-3p	19.537	3	16	N
329	hsa-mir-30e-5p	20.640	3	17	N
330	hsa-mir-499a-5p	29.698	3	26	N
331	hsa-mir-1307-3p	25.242	3	22	N
332	hsa-mir-500a-5p	25.754	3	22	N
333	hsa-mir-204-5p	27.733	3	24	N
334	hsa-mir-20b-5p	18.571	3	15	N
335	hsa-mir-200c-3p	25.789	3	23	N
336	hsa-mir-190a	26.182	3	23	N
337	hsa-mir-193b-3p	23.762	3	21	N
338	hsa-mir-425-3p	24.397	3	21	N
339	hsa-mir-576-5p	26.904	3	24	N
340	hsa-mir-590-3p	27.859	3	25	N
341	hsa-mir-10b-5p	24.557	3	21	N
342	hsa-mir-96-5p	28.961	3	26	N
343	hsa-mir-1277-3p	33.553	3	30	Y
344	hsa-mir-486-5p	12.993	3	10	N
345	hsa-mir-188-5p	22.183	3	19	N
346	hsa-mir-615-5p	26.008	3	23	N
347	hsa-mir-30a-3p	23.959	3	21	N
348	hsa-mir-378i	25.226	3	22	N
349	hsa-mir-93-5p	18.325	3	15	N
350	hsa-mir-154-5p	27.758	3	25	N
351	hsa-mir-425-5p	22.983	3	20	N
352	hsa-mir-362-3p	24.773	3	22	N
353	hsa-mir-92a-3p	15.784	3	13	N
354	hsa-mir-222-3p	21.224	3	18	N
355	hsa-mir-296-5p	24.035	3	21	N
356	hsa-mir-365a-3p	25.957	3	23	N
357	hsa-mir-551b-3p	27.981	3	25	Y
358	hsa-mir-2467-3p	22.003	3	19	N
359	hsa-mir-2355-3p	27.294	3	24	Y
360	hsa-mir-200b-3p	27.697	3	24	N
