* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C300FKO5
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\409.eds
* Experiment Name = _C300FKO5
* Experiment Run End Time = 2013-07-14 03:13:07 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
297	hsa-mir-16-5p	19.083	3	16	N
298	hsa-mir-490-3p	22.864	3	20	N
299	hsa-mir-34c-3p	23.566	3	20	N
300	hsa-mir-136-5p	27.139	3	24	N
301	hsa-mir-106b-5p	21.790	3	19	N
302	hsa-mir-196b-3p	26.831	3	24	N
303	hsa-mir-378a-5p	26.257	3	23	Y
304	hsa-mir-145-3p	25.818	3	23	N
305	hsa-mir-320e	23.970	3	21	N
306	hsa-mir-874	27.404	3	24	N
307	hsa-mir-4274	21.660	3	18	N
308	hsa-mir-200a-3p	28.569	3	25	Y
309	hsa-mir-340-3p	26.716	3	24	N
310	hsa-mir-1260b	20.804	3	18	N
311	hsa-mir-126-3p	19.528	3	16	N
312	hsa-mir-326	23.396	3	20	N
313	hsa-mir-223-3p	20.283	3	17	N
314	hsa-mir-219-1-3p	26.309	3	23	N
315	hsa-mir-25-3p	21.833	3	19	N
316	hsa-mir-210	25.622	3	22	N
317	hsa-mir-19a-3p	21.980	3	19	N
318	hsa-mir-17-3p	26.523	3	23	N
319	hsa-mir-151a-5p	24.205	3	21	N
320	hsa-mir-320a	18.888	3	16	N
321	hsa-mir-625-3p	24.486	3	21	Y
322	hsa-mir-15b-3p	25.841	3	23	N
323	hsa-mir-30a-5p	22.959	3	20	N
324	hsa-mir-206	27.547	3	24	N
325	hsa-mir-4538	20.639	3	17	N
326	hsa-mir-1237-3p	23.764	3	21	N
327	hsa-mir-19b-3p	21.959	3	19	N
328	hsa-mir-142-3p	21.127	3	18	N
329	hsa-mir-30e-5p	22.839	3	20	N
330	hsa-mir-499a-5p	29.260	3	26	Y
331	hsa-mir-1307-3p	25.967	3	23	N
332	hsa-mir-500a-5p	27.104	3	24	Y
333	hsa-mir-204-5p	27.611	3	24	N
334	hsa-mir-20b-5p	23.165	3	20	N
335	hsa-mir-200c-3p	26.758	3	24	N
336	hsa-mir-190a	30.275	3	27	N
337	hsa-mir-193b-3p	24.746	3	22	N
338	hsa-mir-425-3p	25.189	3	22	N
339	hsa-mir-576-5p	28.352	3	25	N
340	hsa-mir-590-3p	29.715	3	26	Y
341	hsa-mir-10b-5p	26.289	3	23	Y
342	hsa-mir-96-5p	28.912	3	26	N
343	hsa-mir-1277-3p	30.518	3	27	N
344	hsa-mir-486-5p	19.260	3	16	N
345	hsa-mir-188-5p	23.875	3	21	N
346	hsa-mir-615-5p	27.218	3	24	N
347	hsa-mir-30a-3p	25.409	3	22	Y
348	hsa-mir-378i	26.483	3	23	N
349	hsa-mir-93-5p	22.525	3	19	N
350	hsa-mir-154-5p	27.421	3	24	N
351	hsa-mir-425-5p	24.575	3	21	N
352	hsa-mir-362-3p	26.290	3	23	N
353	hsa-mir-92a-3p	20.149	3	17	N
354	hsa-mir-222-3p	22.624	3	19	N
355	hsa-mir-296-5p	25.932	3	23	Y
356	hsa-mir-365a-3p	25.915	3	23	N
357	hsa-mir-551b-3p	32.103	3	29	N
358	hsa-mir-2467-3p	23.909	3	21	N
359	hsa-mir-2355-3p	26.698	3	24	Y
360	hsa-mir-200b-3p	28.210	3	25	N
361	hsa-mir-18a-5p	25.024	3	22	N
362	hsa-mir-142-5p	18.472	3	15	N
363	hsa-mir-487a	26.627	3	24	N
364	hsa-mir-145-5p	24.848	3	22	N
365	hsa-mir-1233-3p	23.502	3	20	N
366	hsa-mir-369-3p	28.892	3	26	N
367	hsa-mir-637	20.574	3	17	N
368	hsa-mir-202-3p	26.355	3	23	N
369	hsa-mir-942	26.302	3	23	N
370	hsa-mir-4688	24.537	3	21	N
371	hsa-mir-197-3p	22.983	3	20	N
372	hsa-mir-126-5p	20.393	3	17	N
373	cel-mir-39	20.955	3	18	N
374	cel-mir-39	21.002	3	18	N
375	SNORD61	26.356	3	23	N
376	SNORD68	26.325	3	23	N
377	SNORD72	29.183	3	26	N
378	SNORD95	21.205	3	18	N
379	SNORD96A	26.528	3	23	N
380	RNU6-2	26.443	3	23	N
381	miRTC	17.406	3	14	N
382	miRTC	17.456	3	14	N
383	PPC	18.248	3	15	N
384	PPC	18.153	3	15	N
