* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006GGC
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\90.eds
* Experiment Name = _C3006GGC
* Experiment Run End Time = 2013-04-13 05:08:38 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
321	hsa-mir-625-3p	20.325	3	17	N
322	hsa-mir-15b-3p	21.083	3	18	N
323	hsa-mir-30a-5p	17.886	3	15	N
324	hsa-mir-206	22.537	3	19	N
325	hsa-mir-4538	14.640	3	11	Y
326	hsa-mir-1237-3p	16.183	3	13	N
327	hsa-mir-19b-3p	19.382	3	16	N
328	hsa-mir-142-3p	19.457	3	16	N
329	hsa-mir-30e-5p	17.986	3	15	N
330	hsa-mir-499a-5p	23.324	3	20	N
331	hsa-mir-1307-3p	19.984	3	17	N
332	hsa-mir-500a-5p	20.066	3	17	N
333	hsa-mir-204-5p	22.946	3	20	N
334	hsa-mir-20b-5p	19.642	3	17	Y
335	hsa-mir-200c-3p	21.190	3	18	N
336	hsa-mir-190a	26.294	3	23	N
337	hsa-mir-193b-3p	17.585	3	15	N
338	hsa-mir-425-3p	19.577	3	16	N
339	hsa-mir-576-5p	23.280	3	20	N
340	hsa-mir-590-3p	26.516	3	23	N
341	hsa-mir-10b-5p	22.562	3	19	N
342	hsa-mir-96-5p	23.321	3	20	N
343	hsa-mir-1277-3p	32.100	3	29	N
344	hsa-mir-486-5p	14.514	3	11	N
345	hsa-mir-188-5p	17.771	3	15	N
346	hsa-mir-615-5p	20.777	3	18	N
347	hsa-mir-30a-3p	18.512	3	15	N
348	hsa-mir-378i	20.575	3	17	N
349	hsa-mir-93-5p	18.908	3	16	N
350	hsa-mir-154-5p	21.396	3	18	N
351	hsa-mir-425-5p	20.876	3	18	Y
352	hsa-mir-362-3p	21.780	3	19	N
353	hsa-mir-92a-3p	14.283	3	11	N
354	hsa-mir-222-3p	16.875	3	14	N
355	hsa-mir-296-5p	17.923	3	15	N
356	hsa-mir-365a-3p	22.139	3	19	N
357	hsa-mir-551b-3p	22.726	3	19	N
358	hsa-mir-2467-3p	15.378	3	12	Y
359	hsa-mir-2355-3p	21.985	3	19	N
360	hsa-mir-200b-3p	22.746	3	20	N
361	hsa-mir-18a-5p	22.135	3	19	N
362	hsa-mir-142-5p	21.781	3	19	N
363	hsa-mir-487a	19.097	3	16	N
364	hsa-mir-145-5p	18.485	3	15	N
365	hsa-mir-1233-3p	15.329	3	12	N
366	hsa-mir-369-3p	27.073	3	24	Y
367	hsa-mir-637	17.443	3	14	N
368	hsa-mir-202-3p	18.028	3	15	N
369	hsa-mir-942	18.498	3	15	N
370	hsa-mir-4688	15.919	3	13	N
371	hsa-mir-197-3p	15.269	3	12	Y
372	hsa-mir-126-5p	19.091	3	16	N
373	cel-mir-39	10.585	3	7	N
374	cel-mir-39	10.732	3	8	N
375	SNORD61	20.520	3	17	N
376	SNORD68	20.821	3	18	N
377	SNORD72	26.883	3	24	Y
378	SNORD95	14.311	3	11	N
379	SNORD96A	22.645	3	19	N
380	RNU6-2	22.070	3	19	N
381	miRTC	15.181	3	12	N
382	miRTC	15.236	3	12	N
383	PPC	17.995	3	15	N
384	PPC	18.116	3	15	N
