* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UAS
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\476.eds
* Experiment Name = _C3009UAS
* Experiment Run End Time = 2013-06-25 19:51:37 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
296	hsa-mir-2355-5p	25.434	3	22	N
297	hsa-mir-16-5p	14.936	3	12	N
298	hsa-mir-490-3p	19.144	3	16	N
299	hsa-mir-34c-3p	17.173	3	14	N
300	hsa-mir-136-5p	25.802	3	23	Y
301	hsa-mir-106b-5p	17.949	3	15	N
302	hsa-mir-196b-3p	21.166	3	18	N
303	hsa-mir-378a-5p	19.191	3	16	N
304	hsa-mir-145-3p	21.189	3	18	N
305	hsa-mir-320e	19.368	3	16	Y
306	hsa-mir-874	20.687	3	17	N
307	hsa-mir-4274	15.620	3	12	N
308	hsa-mir-200a-3p	24.464	3	21	Y
309	hsa-mir-340-3p	27.715	3	24	N
310	hsa-mir-1260b	15.185	3	12	N
311	hsa-mir-126-3p	18.161	3	15	N
312	hsa-mir-326	16.931	3	14	N
313	hsa-mir-223-3p	19.296	3	16	N
314	hsa-mir-219-1-3p	20.904	3	18	N
315	hsa-mir-25-3p	17.023	3	14	N
316	hsa-mir-210	18.845	3	16	N
317	hsa-mir-19a-3p	17.162	3	14	N
318	hsa-mir-17-3p	20.654	3	17	N
319	hsa-mir-151a-5p	18.901	3	16	N
320	hsa-mir-320a	14.992	3	12	N
321	hsa-mir-625-3p	21.342	3	18	N
322	hsa-mir-15b-3p	22.596	3	19	N
323	hsa-mir-30a-5p	17.210	3	14	N
324	hsa-mir-206	19.221	3	16	N
325	hsa-mir-4538	16.426	3	13	N
326	hsa-mir-1237-3p	18.436	3	15	N
327	hsa-mir-19b-3p	17.658	3	14	N
328	hsa-mir-142-3p	19.067	3	16	N
329	hsa-mir-30e-5p	16.892	3	14	N
330	hsa-mir-499a-5p	19.521	3	16	N
331	hsa-mir-1307-3p	21.517	3	18	N
332	hsa-mir-500a-5p	22.222	3	19	N
333	hsa-mir-204-5p	25.122	3	22	Y
334	hsa-mir-20b-5p	19.987	3	17	N
335	hsa-mir-200c-3p	22.728	3	19	N
336	hsa-mir-190a	27.280	3	24	N
337	hsa-mir-193b-3p	17.636	3	15	N
338	hsa-mir-425-3p	21.205	3	18	N
339	hsa-mir-576-5p	25.217	3	22	N
340	hsa-mir-590-3p	29.679	3	26	Y
341	hsa-mir-10b-5p	22.131	3	19	N
342	hsa-mir-96-5p	25.172	3	22	N
343	hsa-mir-1277-3p	28.953	3	26	N
344	hsa-mir-486-5p	13.426	3	10	N
345	hsa-mir-188-5p	18.899	3	16	Y
346	hsa-mir-615-5p	22.535	3	19	N
347	hsa-mir-30a-3p	20.033	3	17	N
348	hsa-mir-378i	18.882	3	16	N
349	hsa-mir-93-5p	17.931	3	15	N
350	hsa-mir-154-5p	22.297	3	19	N
351	hsa-mir-425-5p	21.540	3	18	N
352	hsa-mir-362-3p	19.526	3	16	N
353	hsa-mir-92a-3p	14.230	3	11	N
354	hsa-mir-222-3p	17.446	3	14	Y
355	hsa-mir-296-5p	19.538	3	16	N
356	hsa-mir-365a-3p	18.837	3	15	N
357	hsa-mir-551b-3p	24.378	3	21	N
358	hsa-mir-2467-3p	17.564	3	14	N
359	hsa-mir-2355-3p	24.230	3	21	N
360	hsa-mir-200b-3p	24.544	3	21	N
361	hsa-mir-18a-5p	22.092	3	19	N
362	hsa-mir-142-5p	20.200	3	17	N
363	hsa-mir-487a	21.400	3	18	N
364	hsa-mir-145-5p	17.404	3	14	N
365	hsa-mir-1233-3p	17.223	3	14	N
