* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009SHL
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\569.eds
* Experiment Name = _C3009SHL
* Experiment Run End Time = 2013-05-01 09:00:30 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
267	hsa-mir-191-3p	26.337	3	23	N
268	hsa-mir-17-5p	20.890	3	18	N
269	hsa-mir-7-1-3p	25.512	3	22	N
270	hsa-mir-720	20.309	3	17	N
271	hsa-mir-675-3p	23.318	3	20	N
272	hsa-mir-128	21.561	3	18	N
273	hsa-mir-23b-5p	23.871	3	21	N
274	hsa-mir-181c-3p	27.223	3	24	N
275	hsa-let-7f-5p	24.141	3	21	Y
276	hsa-mir-1225-3p	19.992	3	17	N
277	hsa-mir-301b	28.835	3	26	N
278	hsa-mir-26b-5p	22.076	3	19	N
279	hsa-mir-885-5p	18.022	3	15	N
280	hsa-mir-4286	21.197	3	18	N
281	hsa-mir-3622a-5p	22.083	3	19	N
282	hsa-mir-3185	22.466	3	19	N
283	hsa-mir-629-5p	23.648	3	21	N
284	hsa-mir-4296	23.101	3	20	N
285	hsa-mir-31-5p	26.699	3	23	Y
286	hsa-mir-483-5p	19.906	3	17	N
287	hsa-mir-23a-3p	18.902	3	16	N
288	hsa-mir-301a-3p	28.279	3	25	N
289	hsa-mir-181d	25.417	3	22	N
290	hsa-mir-99a-5p	17.955	3	15	N
291	hsa-mir-330-5p	24.687	3	22	N
292	hsa-mir-335-5p	20.649	3	17	N
293	hsa-mir-4289	23.832	3	21	N
294	hsa-mir-146b-5p	22.361	3	19	N
295	hsa-mir-744-5p	24.518	3	21	N
296	hsa-mir-2355-5p	33.267	3	30	N
297	hsa-mir-16-5p	15.591	3	12	N
298	hsa-mir-490-3p	20.568	3	17	N
299	hsa-mir-34c-3p	22.640	3	19	N
300	hsa-mir-136-5p	29.458	3	26	Y
301	hsa-mir-106b-5p	20.986	3	18	N
302	hsa-mir-196b-3p	25.378	3	22	N
303	hsa-mir-378a-5p	23.913	3	21	N
304	hsa-mir-145-3p	25.942	3	23	N
305	hsa-mir-320e	21.745	3	18	N
306	hsa-mir-874	24.460	3	21	N
307	hsa-mir-4274	20.881	3	18	N
308	hsa-mir-200a-3p	24.875	3	22	N
309	hsa-mir-340-3p	26.673	3	23	N
310	hsa-mir-1260b	19.957	3	17	N
311	hsa-mir-126-3p	18.206	3	15	N
312	hsa-mir-326	22.289	3	19	N
313	hsa-mir-223-3p	19.054	3	16	N
314	hsa-mir-219-1-3p	26.226	3	23	N
315	hsa-mir-25-3p	17.287	3	14	N
316	hsa-mir-210	23.215	3	20	N
317	hsa-mir-19a-3p	19.065	3	16	N
318	hsa-mir-17-3p	23.230	3	20	N
319	hsa-mir-151a-5p	20.644	3	17	N
320	hsa-mir-320a	15.658	3	12	N
321	hsa-mir-625-3p	25.412	3	22	N
322	hsa-mir-15b-3p	23.191	3	20	N
323	hsa-mir-30a-5p	16.059	3	13	N
324	hsa-mir-206	28.330	3	25	Y
325	hsa-mir-4538	21.474	3	18	N
326	hsa-mir-1237-3p	23.452	3	20	N
327	hsa-mir-19b-3p	18.604	3	15	N
328	hsa-mir-142-3p	22.271	3	19	N
329	hsa-mir-30e-5p	15.860	3	13	N
330	hsa-mir-499a-5p	24.361	3	21	N
331	hsa-mir-1307-3p	24.179	3	21	N
332	hsa-mir-500a-5p	26.735	3	23	N
333	hsa-mir-204-5p	24.910	3	22	N
334	hsa-mir-20b-5p	21.207	3	18	N
335	hsa-mir-200c-3p	26.292	3	23	Y
336	hsa-mir-190a	27.937	3	25	N
337	hsa-mir-193b-3p	23.686	3	21	N
338	hsa-mir-425-3p	25.316	3	22	N
339	hsa-mir-576-5p	25.155	3	22	N
340	hsa-mir-590-3p	28.255	3	25	N
341	hsa-mir-10b-5p	24.263	3	21	N
342	hsa-mir-96-5p	31.249	3	28	N
343	hsa-mir-1277-3p	31.725	3	29	Y
344	hsa-mir-486-5p	16.192	3	13	N
345	hsa-mir-188-5p	23.091	3	20	Y
346	hsa-mir-615-5p	26.718	3	24	N
347	hsa-mir-30a-3p	23.164	3	20	N
348	hsa-mir-378i	21.771	3	19	N
349	hsa-mir-93-5p	20.397	3	17	N
350	hsa-mir-154-5p	28.291	3	25	N
351	hsa-mir-425-5p	22.799	3	19	N
352	hsa-mir-362-3p	24.712	3	22	N
353	hsa-mir-92a-3p	17.470	3	14	N
354	hsa-mir-222-3p	19.940	3	17	N
355	hsa-mir-296-5p	25.660	3	22	N
356	hsa-mir-365a-3p	19.161	3	16	N
357	hsa-mir-551b-3p	29.469	3	26	N
358	hsa-mir-2467-3p	23.180	3	20	N
359	hsa-mir-2355-3p	27.260	3	24	N
360	hsa-mir-200b-3p	24.963	3	22	N
361	hsa-mir-18a-5p	24.355	3	21	N
362	hsa-mir-142-5p	21.974	3	19	N
