* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009V7D
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\4-10-13 31 miscript.eds
* Experiment Name = _C3009V7D
* Experiment Run End Time = 2013-04-11 03:16:54 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
290	hsa-mir-99a-5p	11.858	3	9	N
291	hsa-mir-330-5p	18.730	3	16	N
292	hsa-mir-335-5p	16.148	3	13	N
293	hsa-mir-4289	20.731	3	18	N
294	hsa-mir-146b-5p	22.038	3	19	N
295	hsa-mir-744-5p	21.287	3	18	N
296	hsa-mir-2355-5p	24.923	3	22	N
297	hsa-mir-16-5p	13.854	3	11	N
298	hsa-mir-490-3p	19.446	3	16	N
299	hsa-mir-34c-3p	16.909	3	14	N
300	hsa-mir-136-5p	26.275	3	23	N
301	hsa-mir-106b-5p	17.336	3	14	N
302	hsa-mir-196b-3p	19.986	3	17	N
303	hsa-mir-378a-5p	18.347	3	15	N
304	hsa-mir-145-3p	23.872	3	21	N
305	hsa-mir-320e	19.406	3	16	N
306	hsa-mir-874	20.335	3	17	N
307	hsa-mir-4274	15.352	3	12	N
308	hsa-mir-200a-3p	22.322	3	19	N
309	hsa-mir-340-3p	25.461	3	22	N
310	hsa-mir-1260b	15.415	3	12	N
311	hsa-mir-126-3p	17.543	3	14	N
312	hsa-mir-326	16.904	3	14	N
313	hsa-mir-223-3p	19.148	3	16	N
314	hsa-mir-219-1-3p	20.271	3	17	N
315	hsa-mir-25-3p	15.629	3	12	N
316	hsa-mir-210	17.938	3	15	N
317	hsa-mir-19a-3p	14.396	3	11	N
318	hsa-mir-17-3p	18.887	3	16	N
319	hsa-mir-151a-5p	18.232	3	15	N
320	hsa-mir-320a	13.851	3	11	N
321	hsa-mir-625-3p	21.862	3	19	N
322	hsa-mir-15b-3p	21.573	3	18	N
323	hsa-mir-30a-5p	13.372	3	10	N
324	hsa-mir-206	24.967	3	22	N
325	hsa-mir-4538	16.412	3	13	N
326	hsa-mir-1237-3p	17.413	3	14	N
327	hsa-mir-19b-3p	14.984	3	12	N
328	hsa-mir-142-3p	19.964	3	17	N
329	hsa-mir-30e-5p	13.386	3	10	N
330	hsa-mir-499a-5p	20.911	3	18	N
331	hsa-mir-1307-3p	21.174	3	18	N
332	hsa-mir-500a-5p	21.917	3	19	N
333	hsa-mir-204-5p	22.029	3	19	N
334	hsa-mir-20b-5p	19.144	3	16	N
335	hsa-mir-200c-3p	22.895	3	20	N
336	hsa-mir-190a	26.578	3	23	N
337	hsa-mir-193b-3p	16.193	3	13	N
338	hsa-mir-425-3p	20.068	3	17	N
339	hsa-mir-576-5p	22.773	3	19	N
340	hsa-mir-590-3p	25.454	3	22	N
341	hsa-mir-10b-5p	23.789	3	21	N
342	hsa-mir-96-5p	26.109	3	23	N
343	hsa-mir-1277-3p	29.087	3	26	N
344	hsa-mir-486-5p	15.800	3	13	N
345	hsa-mir-188-5p	18.357	3	15	N
346	hsa-mir-615-5p	22.541	3	19	N
347	hsa-mir-30a-3p	19.910	3	17	N
348	hsa-mir-378i	18.965	3	16	N
349	hsa-mir-93-5p	19.381	3	16	N
350	hsa-mir-154-5p	23.113	3	20	N
351	hsa-mir-425-5p	18.767	3	16	N
352	hsa-mir-362-3p	17.699	3	14	N
353	hsa-mir-92a-3p	12.984	3	10	N
354	hsa-mir-222-3p	18.419	3	15	N
355	hsa-mir-296-5p	19.955	3	17	N
356	hsa-mir-365a-3p	15.930	3	13	N
357	hsa-mir-551b-3p	25.404	3	22	N
358	hsa-mir-2467-3p	17.165	3	14	N
359	hsa-mir-2355-3p	24.431	3	21	N
360	hsa-mir-200b-3p	22.980	3	20	N
361	hsa-mir-18a-5p	21.970	3	19	N
362	hsa-mir-142-5p	20.994	3	18	N
363	hsa-mir-487a	21.268	3	18	N
364	hsa-mir-145-5p	20.330	3	17	N
365	hsa-mir-1233-3p	16.971	3	14	N
366	hsa-mir-369-3p	25.642	3	22	N
367	hsa-mir-637	19.144	3	16	N
368	hsa-mir-202-3p	20.308	3	17	N
369	hsa-mir-942	20.738	3	18	N
370	hsa-mir-4688	18.061	3	15	N
371	hsa-mir-197-3p	17.213	3	14	N
372	hsa-mir-126-5p	18.329	3	15	N
373	cel-mir-39	11.428	3	8	N
374	cel-mir-39	11.369	3	8	N
375	SNORD61	17.066	3	14	N
376	SNORD68	19.311	3	16	N
377	SNORD72	28.926	3	26	N
378	SNORD95	11.453	3	8	N
379	SNORD96A	21.590	3	18	N
380	RNU6-2	21.763	3	19	N
381	miRTC	15.662	3	12	N
382	miRTC	15.738	3	13	N
383	PPC	18.277	3	15	N
384	PPC	18.230	3	15	N
