* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = 
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\2013-04-19 395.eds
* Experiment Name = 2013-04-19 395
* Experiment Run End Time = 2013-04-19 15:19:16 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
196	hsa-mir-195-5p	20.410	3	17	N
197	hsa-mir-3191-3p	22.677	3	19	N
198	hsa-mir-4454	18.359	3	15	N
199	hsa-mir-766-3p	19.449	3	16	N
200	hsa-mir-99b-5p	24.833	3	22	N
201	hsa-mir-140-5p	28.546	3	25	N
202	hsa-let-7d-3p	21.191	3	18	N
203	hsa-mir-328	18.848	3	16	N
204	hsa-mir-652-3p	24.503	3	21	Y
205	hsa-mir-133a	27.147	3	24	Y
206	hsa-mir-379-5p	30.849	3	28	Y
207	hsa-mir-27a-3p	18.055	3	15	N
208	hsa-mir-664a-3p	24.681	3	21	N
209	hsa-mir-185-5p	21.339	3	18	N
210	hsa-mir-519b-5p	23.463	3	20	N
211	hsa-mir-4258	22.420	3	19	N
212	hsa-mir-141-3p	29.813	3	27	N
213	hsa-mir-370	23.839	3	21	N
214	hsa-let-7f-2-3p	26.208	3	23	N
215	hsa-mir-23b-3p	19.263	3	16	N
216	hsa-mir-378h	24.453	3	21	N
217	hsa-mir-122-5p	10.769	3	8	N
218	hsa-mir-424-3p	25.837	3	23	N
219	hsa-mir-542-5p	27.142	3	24	N
220	hsa-mir-433	23.340	3	20	N
221	hsa-mir-140-3p	23.534	3	20	N
222	hsa-mir-1976	21.875	3	19	N
223	hsa-mir-24-3p	19.272	3	16	N
224	hsa-let-7d-5p	22.367	3	19	N
225	hsa-mir-215	24.059	3	21	N
226	hsa-mir-548d-5p	23.571	3	20	N
227	hsa-mir-130b-3p	20.192	3	17	N
228	hsa-mir-1183	20.451	3	17	N
229	hsa-let-7a-5p	22.861	3	19	N
230	hsa-mir-4505	19.315	3	16	N
231	hsa-mir-208a	20.138	3	17	N
232	hsa-mir-211-5p	27.183	3	24	N
233	hsa-mir-1247-5p	20.924	3	18	N
234	hsa-mir-378g	19.590	3	16	N
235	hsa-mir-485-3p	23.471	3	20	N
236	hsa-mir-9-5p	29.691	3	26	N
237	hsa-mir-148a-3p	14.428	3	11	N
238	hsa-mir-5095	24.921	3	22	N
239	hsa-mir-409-3p	27.240	3	24	N
240	hsa-mir-361-5p	25.248	3	22	N
241	hsa-mir-331-3p	26.020	3	23	N
242	hsa-mir-30c-5p	23.547	3	20	N
243	hsa-mir-487b	25.482	3	22	N
244	hsa-mir-32-5p	22.518	3	19	N
245	hsa-mir-3176	22.943	3	19	N
246	hsa-mir-192-5p	19.667	3	16	N
247	hsa-mir-181a-5p	26.764	3	24	N
248	hsa-mir-1287	24.599	3	21	N
249	hsa-mir-378e	22.958	3	20	N
250	hsa-mir-320b	18.500	3	15	N
251	hsa-mir-671-3p	22.196	3	19	N
252	hsa-mir-374a-5p	24.735	3	21	N
253	hsa-mir-450a-5p	31.279	3	28	N
254	hsa-mir-3613-3p	24.531	3	21	N
255	hsa-mir-342-3p	22.309	3	19	N
256	hsa-mir-3689a-5p	25.605	3	22	N
257	hsa-mir-4302	23.844	3	21	N
258	hsa-mir-183-5p	27.812	3	25	Y
259	hsa-mir-27b-3p	17.562	3	14	N
260	hsa-mir-15b-5p	20.990	3	18	N
261	hsa-mir-424-5p	19.534	3	16	N
262	hsa-mir-373-5p	18.161	3	15	N
263	hsa-mir-374b-5p	24.678	3	22	N
264	hsa-mir-375	22.796	3	20	N
265	hsa-mir-574-3p	19.264	3	16	N
266	hsa-mir-4524a-3p	27.359	3	24	N
267	hsa-mir-191-3p	25.216	3	22	N
268	hsa-mir-17-5p	23.309	3	20	N
269	hsa-mir-7-1-3p	25.082	3	22	N
270	hsa-mir-720	17.092	3	14	N
271	hsa-mir-675-3p	22.126	3	19	N
272	hsa-mir-128	22.736	3	20	N
273	hsa-mir-23b-5p	25.431	3	22	N
274	hsa-mir-181c-3p	26.097	3	23	N
275	hsa-let-7f-5p	24.041	3	21	Y
276	hsa-mir-1225-3p	19.803	3	17	N
277	hsa-mir-301b	28.816	3	26	N
278	hsa-mir-26b-5p	22.279	3	19	N
