* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UAY
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\587.eds
* Experiment Name = _C3009UAY
* Experiment Run End Time = 2013-05-02 05:33:00 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
208	hsa-mir-664a-3p	22.508	3	19	N
209	hsa-mir-185-5p	18.606	3	15	N
210	hsa-mir-519b-5p	22.491	3	19	N
211	hsa-mir-4258	20.540	3	17	N
212	hsa-mir-141-3p	25.603	3	22	N
213	hsa-mir-370	22.035	3	19	N
214	hsa-let-7f-2-3p	21.644	3	19	N
215	hsa-mir-23b-3p	15.004	3	12	N
216	hsa-mir-378h	19.554	3	16	N
217	hsa-mir-122-5p	7.504	3	5	N
218	hsa-mir-424-3p	24.038	3	21	N
219	hsa-mir-542-5p	26.584	3	23	N
220	hsa-mir-433	21.671	3	18	N
221	hsa-mir-140-3p	19.001	3	16	N
222	hsa-mir-1976	20.348	3	17	N
223	hsa-mir-24-3p	13.990	3	11	N
224	hsa-let-7d-5p	20.818	3	18	N
225	hsa-mir-215	18.975	3	16	N
226	hsa-mir-548d-5p	21.467	3	18	N
227	hsa-mir-130b-3p	16.565	3	13	N
228	hsa-mir-1183	18.550	3	15	N
229	hsa-let-7a-5p	21.671	3	19	N
230	hsa-mir-4505	17.668	3	15	N
231	hsa-mir-208a	21.365	3	18	N
232	hsa-mir-211-5p	24.811	3	22	N
233	hsa-mir-1247-5p	18.494	3	15	N
234	hsa-mir-378g	14.644	3	11	N
235	hsa-mir-485-3p	21.336	3	18	N
236	hsa-mir-9-5p	28.928	3	26	N
237	hsa-mir-148a-3p	9.502	3	6	N
238	hsa-mir-5095	21.986	3	19	N
239	hsa-mir-409-3p	25.415	3	22	N
240	hsa-mir-361-5p	20.338	3	17	N
241	hsa-mir-331-3p	23.791	3	21	N
242	hsa-mir-30c-5p	19.470	3	16	N
243	hsa-mir-487b	23.408	3	20	N
244	hsa-mir-32-5p	21.561	3	18	N
245	hsa-mir-3176	21.304	3	18	N
246	hsa-mir-192-5p	14.428	3	11	N
247	hsa-mir-181a-5p	24.935	3	22	N
248	hsa-mir-1287	23.423	3	20	N
249	hsa-mir-378e	18.263	3	15	N
250	hsa-mir-320b	16.181	3	13	N
251	hsa-mir-671-3p	20.547	3	17	N
252	hsa-mir-374a-5p	23.723	3	20	N
253	hsa-mir-450a-5p	29.198	3	26	N
254	hsa-mir-3613-3p	22.472	3	19	N
255	hsa-mir-342-3p	19.108	3	16	N
256	hsa-mir-3689a-5p	23.738	3	20	N
