* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = A3067CH3
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\22.eds
* Experiment Name = _A3067CH3
* Experiment Run End Time = 2013-04-19 04:27:48 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	NOAMP
298	hsa-mir-490-3p	19.832	3	17	N
299	hsa-mir-34c-3p	21.797	3	19	N
300	hsa-mir-136-5p	29.684	3	26	N
301	hsa-mir-106b-5p	22.975	3	20	N
302	hsa-mir-196b-3p	28.888	3	26	N
303	hsa-mir-378a-5p	28.028	3	25	N
304	hsa-mir-145-3p	26.366	3	23	N
305	hsa-mir-320e	27.312	3	24	N
306	hsa-mir-874	29.126	3	26	N
307	hsa-mir-4274	24.114	3	21	N
308	hsa-mir-200a-3p	32.432	3	29	N
309	hsa-mir-340-3p	28.943	3	26	N
310	hsa-mir-1260b	23.060	3	20	N
311	hsa-mir-126-3p	18.137	3	15	N
312	hsa-mir-326	25.609	3	22	N
313	hsa-mir-223-3p	18.994	3	16	N
314	hsa-mir-219-1-3p	28.366	3	25	N
315	hsa-mir-25-3p	21.456	3	18	N
316	hsa-mir-210	29.157	3	26	N
317	hsa-mir-19a-3p	22.932	3	20	N
318	hsa-mir-17-3p	29.193	3	26	N
319	hsa-mir-151a-5p	23.406	3	20	N
320	hsa-mir-320a	21.528	3	18	N
321	hsa-mir-625-3p	27.234	3	24	N
322	hsa-mir-15b-3p	26.870	3	24	N
323	hsa-mir-30a-5p	22.546	3	19	N
324	hsa-mir-206	29.148	3	26	N
325	hsa-mir-4538	23.577	3	20	N
326	hsa-mir-1237-3p	26.973	3	24	N
327	hsa-mir-19b-3p	23.543	3	21	N
328	hsa-mir-142-3p	21.519	3	18	N
329	hsa-mir-30e-5p	22.568	3	19	N
330	hsa-mir-499a-5p	30.313	3	27	N
331	hsa-mir-1307-3p	27.228	3	24	N
332	hsa-mir-500a-5p	26.519	3	23	N
333	hsa-mir-204-5p	26.478	3	23	N
334	hsa-mir-20b-5p	22.854	3	20	N
335	hsa-mir-200c-3p	26.467	3	23	N
336	hsa-mir-190a	28.889	3	26	N
337	hsa-mir-193b-3p	28.083	3	25	N
338	hsa-mir-425-3p	29.068	3	26	N
339	hsa-mir-576-5p	28.135	3	25	N
340	hsa-mir-590-3p	29.551	3	26	N
341	hsa-mir-10b-5p	24.164	3	21	N
342	hsa-mir-96-5p	31.554	3	29	N
343	hsa-mir-1277-3p	32.576	3	29	N
344	hsa-mir-486-5p	18.101	3	15	N
345	hsa-mir-188-5p	25.964	3	23	N
346	hsa-mir-615-5p	26.282	3	23	N
347	hsa-mir-30a-3p	25.330	3	22	N
348	hsa-mir-378i	28.981	3	26	N
349	hsa-mir-93-5p	23.489	3	20	N
350	hsa-mir-154-5p	30.215	3	27	N
351	hsa-mir-425-5p	25.296	3	22	N
352	hsa-mir-362-3p	27.764	3	25	N
353	hsa-mir-92a-3p	20.154	3	17	N
354	hsa-mir-222-3p	23.438	3	20	N
355	hsa-mir-296-5p	28.300	3	25	N
356	hsa-mir-365a-3p	26.236	3	23	N
357	hsa-mir-551b-3p	Undetermined	3	39	Y
358	hsa-mir-2467-3p	27.308	3	24	N
359	hsa-mir-2355-3p	29.183	3	26	N
360	hsa-mir-200b-3p	27.931	3	25	N
361	hsa-mir-18a-5p	26.307	3	23	N
362	hsa-mir-142-5p	23.972	3	21	N
363	hsa-mir-487a	30.821	3	28	N
364	hsa-mir-145-5p	25.699	3	22	N
365	hsa-mir-1233-3p	25.299	3	22	N
366	hsa-mir-369-3p	28.907	3	26	N
367	hsa-mir-637	20.709	3	18	N
368	hsa-mir-202-3p	27.693	3	25	N
369	hsa-mir-942	28.355	3	25	N
370	hsa-mir-4688	24.676	3	21	N
371	hsa-mir-197-3p	24.195	3	21	N
372	hsa-mir-126-5p	19.140	3	16	N
373	cel-mir-39	12.357	3	9	N
374	cel-mir-39	12.356	3	9	N
375	SNORD61	25.267	3	22	N
376	SNORD68	25.549	3	22	N
377	SNORD72	Undetermined	3	39	Y
378	SNORD95	25.158	3	22	N
379	SNORD96A	26.450	3	23	N
380	RNU6-2	27.896	3	25	N
381	miRTC	15.517	3	12	N
382	miRTC	15.482	3	12	N
383	PPC	18.211	3	15	N
384	PPC	18.165	3	15	N
